Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
02/05/2021 00:00,"7.9935","182.3521","0","171.6854","0","0","10.6667"
02/05/2021 00:15,"7.9935","176.4816","0","176.4816","0","0","0"
02/05/2021 00:30,"7.9935","165.6172","0","165.6172","0","0","0"
02/05/2021 00:45,"7.9935","174.7237","0","163.7237","0","0","11"
02/05/2021 01:00,"7.9935","169.1769","0","169.1769","0","0","0"
02/05/2021 01:15,"7.9935","187.3257","0","175.659","0","0","11.6667"
02/05/2021 01:30,"7.9935","188.6051","0","177.6051","0","0","11"
02/05/2021 01:45,"7.8262","183.6473","0","173.3139","0","0","10.3333"
02/05/2021 02:00,"7.4918","185.1255","0","174.4588","0","0","10.6667"
02/05/2021 02:15,"7.4918","160.9816","0","160.9816","0","0","0"
02/05/2021 02:30,"7.4918","176.4985","0","163.4985","0","0","13"
02/05/2021 02:45,"7.4918","179.3624","0","167.6958","0","0","11.6667"
02/05/2021 03:00,"7.4918","180.858","0","180.858","0","0","0"
02/05/2021 03:15,"7.4918","200.1457","0","179.8124","0","0","20.3333"
02/05/2021 03:30,"7.4918","174.0148","0","174.0148","0","0","0"
02/05/2021 03:45,"7.4918","173.2402","0","173.2402","0","0","0"
02/05/2021 04:00,"7.4918","181.9165","0","171.2498","0","0","10.6667"
02/05/2021 04:15,"7.4918","174.9995","0","164.9995","0","0","10"
02/05/2021 04:30,"7.4918","172.1412","0","172.1412","0","0","0"
02/05/2021 04:45,"7.4918","200.0328","0","179.3661","0","0","20.6667"
02/05/2021 05:00,"7.4918","211.1427","0","179.4761","0","0","31.6667"
02/05/2021 05:15,"7.4918","196.2753","0","184.6086","0","0","11.6667"
02/05/2021 05:30,"7.4918","176.5096","0","168.7596","0","0","7.75"
02/05/2021 05:45,"7.4918","186.7392","0","175.4059","0","0","11.3333"
02/05/2021 06:00,"7.4918","189.3637","0","163.0303","0","0","26.3333"
02/05/2021 06:15,"7.4918","163.7025","0","61.7025","0","0","102"
02/05/2021 06:30,"7.4918","156.3011","437.0322","0","508","0","593.3333"
02/05/2021 06:45,"7.4918","153.3625","985.3041","0","1138.6666","0","1138.6666"
02/05/2021 07:00,"7.4918","161.114","1321.886","0","1483","0","1483"
02/05/2021 07:15,"7.4918","153.443","1663.557","0","1817","0","1817"
02/05/2021 07:30,"7.4918","157.9346","1998.7322","0","2156.6667","0","2156.6667"
02/05/2021 07:45,"7.4918","2228.1736","731.6526","519.4929","2440.3333","0","2440.3333"
02/05/2021 08:00,"7.4918","1195.6638","1721.2545","166.9184","2750","0","2750"
02/05/2021 08:15,"7.4918","1205.0065","1890.7545","100.0942","2995.6667","0","2995.6667"
02/05/2021 08:30,"7.4918","2229.061","1074.3844","25.1122","3278.3333","0","3278.3333"
02/05/2021 08:45,"7.4918","2210.4109","1116.1176","61.1951","3265.3333","0","3265.3333"
02/05/2021 09:00,"7.4918","2279.4727","1249.194","0","3528.6667","0","3528.6667"
02/05/2021 09:15,"7.4918","2293.5806","1391.4196","0","3685","0","3685"
02/05/2021 09:30,"7.4918","2332.6543","1510.0125","0","3842.6667","0","3842.6667"
02/05/2021 09:45,"7.4918","1244.3086","2698.3582","0","3942.6667","0","3942.6667"
02/05/2021 10:00,"7.4918","2282.3936","1747.9397","0","4030.3333","0","4030.3333"
02/05/2021 10:15,"7.4918","2325.4792","1802.1873","0","4127.6665","0","4127.6665"
02/05/2021 10:30,"7.4918","1223.1626","2914.5039","0","4137.6665","0","4137.6665"
02/05/2021 10:45,"7.4918","3402.9646","760.0354","0","4163","0","4163"
02/05/2021 11:00,"7.4918","3418.5122","787.1544","0","4205.6665","0","4205.6665"
02/05/2021 11:15,"7.4918","3486.447","680.2194","0","4166.6665","0","4166.6665"
02/05/2021 11:30,"7.4918","3463.981","679.3524","0","4143.3335","0","4143.3335"
02/05/2021 11:45,"7.4918","3478.9509","434.2159","105.1669","4140.979","998.9374","3808"
02/05/2021 12:00,"9.3312","3552.5039","0","321.1707","4114.6665","883.3333","3231.3333"
02/05/2021 12:15,"10.9924","3703.1611","5.8868","16.048","4278.0835","585.0833","3693"
