Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
02/12/2021 00:00,"8.4951","170.1321","0","170.1321","0","0","0"
02/12/2021 00:15,"8.4951","171.2445","0","171.2445","0","0","0"
02/12/2021 00:30,"8.4951","163.9554","0","163.9554","0","0","0"
02/12/2021 00:45,"8.4951","172.6611","0","172.6611","0","0","0"
02/12/2021 01:00,"8.4951","162.5361","0","162.5361","0","0","0"
02/12/2021 01:15,"8.4951","178.306","0","178.306","0","0","0"
02/12/2021 01:30,"8.4951","188.6536","0","188.6536","0","0","0"
02/12/2021 01:45,"8.4951","175.283","0","175.283","0","0","0"
02/12/2021 02:00,"7.9935","196.5259","0","174.8592","0","0","21.6667"
02/12/2021 02:15,"7.9935","196.2414","0","175.2414","0","0","21"
02/12/2021 02:30,"7.9935","188.5367","0","165.2034","0","0","23.3333"
02/12/2021 02:45,"7.9935","181.1839","0","170.5173","0","0","10.6667"
02/12/2021 03:00,"7.9935","196.066","0","174.066","0","0","22"
02/12/2021 03:15,"7.9935","179.4226","0","168.4226","0","0","11"
02/12/2021 03:30,"7.9935","172.8827","0","163.216","0","0","9.6667"
02/12/2021 03:45,"7.9935","190.8172","0","169.4839","0","0","21.3333"
02/12/2021 04:00,"7.9935","174.379","0","174.379","0","0","0"
02/12/2021 04:15,"7.9935","167.369","0","167.369","0","0","0"
02/12/2021 04:30,"7.9935","171.5652","0","171.5652","0","0","0"
02/12/2021 04:45,"7.9935","192.5625","0","171.5625","0","0","21"
02/12/2021 05:00,"7.9935","169.54","0","169.54","0","0","0"
02/12/2021 05:15,"7.9935","187.7614","0","177.0947","0","0","10.6667"
02/12/2021 05:30,"7.9935","192.8435","0","175.5935","0","0","17.25"
02/12/2021 05:45,"7.9935","189.7312","0","179.0645","0","0","10.6667"
02/12/2021 06:00,"7.9935","154.5862","0","135.9195","0","0","18.6667"
02/12/2021 06:15,"7.9935","161.7793","0","38.7793","0","0","123"
02/12/2021 06:30,"7.9935","161.0188","431.6479","0","592.6667","0","592.6667"
02/12/2021 06:45,"7.9935","164.1476","1004.519","0","1168.6666","0","1168.6666"
02/12/2021 07:00,"7.9935","156.2273","1381.4393","0","1537.6666","0","1537.6666"
02/12/2021 07:15,"7.9935","163.9055","1744.7611","0","1908.6666","0","1908.6666"
02/12/2021 07:30,"7.9935","1158.5667","1379.4938","305.3936","2232.6667","0","2232.6667"
02/12/2021 07:45,"7.9935","2156.127","809.8895","457.6831","2508.3333","0","2508.3333"
02/12/2021 08:00,"7.9935","2234.5962","834.2896","334.5524","2734.3333","0","2734.3333"
02/12/2021 08:15,"7.9935","2197.0635","921.1921","120.2556","2998","0","2998"
02/12/2021 08:30,"7.9935","1169.9161","2044.4171","0","3214.3333","0","3214.3333"
02/12/2021 08:45,"7.9935","1181.8279","2207.5054","0","3389.3333","0","3389.3333"
02/12/2021 09:00,"7.9935","2284.291","1276.7091","0","3561","0","3561"
02/12/2021 09:15,"7.9935","2310.6353","1418.6981","0","3729.3333","0","3729.3333"
02/12/2021 09:30,"7.9935","2288.5415","1586.4584","0","3875","0","3875"
02/12/2021 09:45,"7.9935","2332.5044","1647.829","0","3980.3333","0","3980.3333"
02/12/2021 10:00,"7.9935","1245.6943","2809.6389","0","4055.3333","0","4055.3333"
02/12/2021 10:15,"7.9935","2329.9829","1822.0171","0","4152","0","4152"
02/12/2021 10:30,"7.9935","2337.9714","1833.0286","0","4171","0","4171"
02/12/2021 10:45,"7.9935","3446.8359","733.4975","0","4180.3335","0","4180.3335"
02/12/2021 11:00,"7.9935","1244.051","2935.6155","0","4179.6665","0","4179.6665"
02/12/2021 11:15,"7.9935","3476.8391","692.4944","0","4169.3335","0","4169.3335"
02/12/2021 11:30,"7.9935","3517.9624","622.0377","0","4140","0","4140"
02/12/2021 11:45,"8.3279","3528.6545","208.4033","217.7247","4185.3125","998.9688","3519.3333"
02/12/2021 12:00,"10.4944","3548.2656","0","182.9324","4210.479","845.1458","3365.3333"
02/12/2021 12:15,"11.9956","3444.395","26.6049","0","4020.6042","549.6042","3471"
02/12/2021 12:30,"13.4933","3658.052","0","18.3852","4189.0835","549.4167","3639.6667"
02/12/2021 12:45,"14.8273","3719.1616","1.0379","72.8662","4135.396","488.0625","3647.3333"
02/12/2021 13:00,"14.9945","3621.1965","3.7261","317.5894","2700.8125","-606.5208","3307.3333"
02/12/2021 13:15,"10.3308","3486.2932","0","1776.9598","862.375","-846.9583","1709.3334"
02/12/2021 13:30,"9.8328","3455.2161","0","2764.8828","690.3333","0","690.3333"
02/12/2021 13:45,"9.4984","2294.0256","3.6453","1959.3375","455.5","117.1667","338.3333"
