Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
06/25/2021 00:00,"8.4939","178.3301","0","178.3301","0","0","0"
06/25/2021 00:15,"8.4939","176.064","0","176.064","0","0","0"
06/25/2021 00:30,"8.4939","174.3901","0","174.3901","0","0","0"
06/25/2021 00:45,"8.4939","172.6707","0","172.6707","0","0","0"
06/25/2021 01:00,"8.4939","183.4821","0","183.4821","0","0","0"
06/25/2021 01:15,"8.4939","173.8621","0","173.8621","0","0","0"
06/25/2021 01:30,"8.4939","182.4701","0","182.4701","0","0","0"
06/25/2021 01:45,"8.4939","179.2218","0","179.2218","0","0","0"
06/25/2021 02:00,"8.4939","183.7287","0","183.7287","0","0","0"
06/25/2021 02:15,"8.4939","169.075","0","169.075","0","0","0"
06/25/2021 02:30,"8.4939","175.7021","0","175.7021","0","0","0"
06/25/2021 02:45,"8.4939","177.391","0","177.391","0","0","0"
06/25/2021 03:00,"8.4939","176.8481","0","176.8481","0","0","0"
06/25/2021 03:15,"8.4939","168.6139","0","168.6139","0","0","0"
06/25/2021 03:30,"8.4939","174.1343","0","174.1343","0","0","0"
06/25/2021 03:45,"8.4939","169.866","0","169.866","0","0","0"
06/25/2021 04:00,"8.4939","177.1913","0","177.1913","0","0","0"
06/25/2021 04:15,"8.4939","174.1328","0","174.1328","0","0","0"
06/25/2021 04:30,"8.4939","181.5841","0","181.5841","0","0","0"
06/25/2021 04:45,"7.9956","189.4763","0","167.4763","0","0","22"
06/25/2021 05:00,"7.9956","175.6498","0","175.6498","0","0","0"
06/25/2021 05:15,"7.9956","186.4307","0","151.0974","0","0","35.3333"
06/25/2021 05:30,"7.9956","167.138","0","54.8047","0","0","112.3333"
06/25/2021 05:45,"7.9956","172.8208","190.8459","0","363.6667","0","363.6667"
06/25/2021 06:00,"7.9956","177.1021","711.8979","0","889","0","889"
06/25/2021 06:15,"7.9956","162.9258","1189.4076","0","1352.3334","0","1352.3334"
06/25/2021 06:30,"7.9956","175.666","1635.6674","0","1811.3334","0","1811.3334"
06/25/2021 06:45,"7.9956","171.5367","903.4633","0","1075","0","1075"
06/25/2021 07:00,"7.9956","166.2037","633.7963","0","800","0","800"
06/25/2021 07:15,"7.9956","153.934","687.3993","0","841.3333","0","841.3333"
06/25/2021 07:30,"7.9956","157.705","1136.6284","0","1294.3334","0","1294.3334"
06/25/2021 07:45,"7.9956","147.9143","1245.7523","0","1393.6666","0","1393.6666"
06/25/2021 08:00,"7.9956","154.2256","520.1077","0","674.3333","0","674.3333"
06/25/2021 08:15,"7.9956","165.2988","472.3679","0","637.6667","0","637.6667"
06/25/2021 08:30,"7.9956","3365.0283","0","2914.3616","450.6667","0","450.6667"
06/25/2021 08:45,"7.9956","3272.7295","0","2250.7295","1022","0","1022"
06/25/2021 09:00,"7.9956","3298.2163","0","1437.5498","1860.6666","0","1860.6666"
06/25/2021 09:15,"7.9956","3319.1519","0","903.4852","2415.6667","0","2415.6667"
06/25/2021 09:30,"7.9956","3354.3269","0","589.9937","2764.3333","0","2764.3333"
06/25/2021 09:45,"7.9956","3358.8975","0","1619.8976","1739","0","1739"
06/25/2021 10:00,"7.9956","3375.176","0","619.5092","2755.6667","0","2755.6667"
06/25/2021 10:15,"7.9956","3378.7979","0","930.1312","2448.6667","0","2448.6667"
06/25/2021 10:30,"7.9956","3399.5303","0","1307.1969","2092.3333","0","2092.3333"
06/25/2021 10:45,"7.9956","3458.2932","0","1019.96","2438.3333","0","2438.3333"
06/25/2021 11:00,"9.3282","3464.8638","0","1674.1973","2456.6458","665.9792","1790.6666"
