Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
07/31/2020 00:00,"95.9961","61.0144","3.5606","16.9083","0","0","47.6667"
07/31/2020 00:15,"95.9961","51.2178","15.4318","18.3162","0","0","48.3333"
07/31/2020 00:30,"95.9961","11.4875","14.8458","0","0","0","26.3333"
07/31/2020 00:45,"95.8297","22.1227","12.2106","0","0","0","34.3333"
07/31/2020 01:00,"95.497","19.2925","21.0408","0","0","0","40.3333"
07/31/2020 01:15,"95.497","41.8958","0","14.5625","0","0","27.3333"
07/31/2020 01:30,"95.497","16.1613","8.2179","7.3791","0","0","17"
07/31/2020 01:45,"95.1642","28.363","1.1426","29.5056","0","0","0"
07/31/2020 02:00,"94.9978","9.7456","10.1342","8.5465","0","0","11.3333"
07/31/2020 02:15,"94.9978","38.6047","0","18.938","0","0","19.6667"
07/31/2020 02:30,"94.9978","19.2804","10.4786","16.7591","0","0","13"
07/31/2020 02:45,"94.6651","55.4881","3.1853","19.3401","0","0","39.3333"
07/31/2020 03:00,"94.4987","13.4314","2.176","15.6073","0","0","0"
07/31/2020 03:15,"94.4987","31.483","8.574","30.7237","0","0","9.3333"
07/31/2020 03:30,"94.4987","20.3392","0.5597","9.2322","0","0","11.6667"
07/31/2020 03:45,"93.9996","39.706","11.294","0","0","0","51"
07/31/2020 04:00,"93.9996","6.6398","4.1057","6.7454","0","0","4"
07/31/2020 04:15,"93.9996","17.3588","9.5971","20.956","0","0","6"
07/31/2020 04:30,"93.8296","2.6203","10.4438","3.7308","0","0","9.3333"
07/31/2020 04:45,"93.4896","17.6679","28.3321","0","0","0","46"
07/31/2020 05:00,"93.4896","27.21","8.2797","2.4897","0","0","33"
07/31/2020 05:15,"93.4896","21.8227","7.1543","13.3103","0","0","15.6667"
07/31/2020 05:30,"93.3232","32.1411","0","12.1411","0","0","20"
07/31/2020 05:45,"93.1568","25.29","2.1615","0.7848","72.7083","151.6875","26.6667"
07/31/2020 06:00,"93.9959","34.4506","4.5207","5.638","550.875","517.5417","33.3333"
07/31/2020 06:15,"95.6633","13.1931","3.5365","16.7296","852.5","854.8334","0"
07/31/2020 06:30,"97.4935","43.3791","0","9.3791","838.1458","804.1458","34"
07/31/2020 06:45,"99.6636","22.9641","968.7026","0","1381.3334","389.6667","991.6667"
07/31/2020 07:00,"100","20.6788","1614.3212","0","1635","0","1635"
07/31/2020 07:15,"100","27.025","1742.975","0","1770","0","1770"
07/31/2020 07:30,"100","17.2202","2217.4465","0","2234.6667","0","2234.6667"
07/31/2020 07:45,"100","28.7964","2801.8704","0","2830.6667","0","2830.6667"
07/31/2020 08:00,"100","21.7344","2878.9324","0","2900.6667","0","2900.6667"
07/31/2020 08:15,"100","45.7124","3072.9543","0","3118.6667","0","3118.6667"
07/31/2020 08:30,"100","31.3174","3277.3494","0","3308.6667","0","3308.6667"
07/31/2020 08:45,"100","27.2966","3546.3701","0","3573.6667","0","3573.6667"
07/31/2020 09:00,"100","25.1326","3661.5342","0","3686.6667","0","3686.6667"
07/31/2020 09:15,"100","15.9111","3846.0889","0","3862","0","3862"
07/31/2020 09:30,"100","35.8223","3904.1777","0","3940","0","3940"
07/31/2020 09:45,"100","25.6221","3855.7112","0","3920","38.6667","3881.3333"
07/31/2020 10:00,"100","27.7683","3913.5649","0","3940.0833","-1.25","3941.3333"
07/31/2020 10:15,"100","26.8208","4004.5125","0","4031.3333","0","4031.3333"
07/31/2020 10:30,"100","24.1919","4023.1414","0","4047.3333","0","4047.3333"
07/31/2020 10:45,"100","36.0466","4016.6201","0","4052.6667","0","4052.6667"
07/31/2020 11:00,"100","27.8979","4069.4355","0","4097.3335","0","4097.3335"
07/31/2020 11:15,"100","38.6567","4124.0098","0","4162.6665","0","4162.6665"
07/31/2020 11:30,"100","33.7021","4037.6311","0","4071.3333","0","4071.3333"
07/31/2020 11:45,"100","32.0662","4093.6003","0","4125.6665","0","4125.6665"
07/31/2020 12:00,"100","40.1975","3968.8025","0","4009","0","4009"
07/31/2020 12:15,"100","22.366","3872.634","0","3895","0","3895"
07/31/2020 12:30,"100","28.1597","3516.1736","0","3544.3333","0","3544.3333"
07/31/2020 12:45,"100","21.7295","2936.9373","0","2958.6667","0","2958.6667"
07/31/2020 13:00,"100","33.1191","2514.2141","0","2547.3333","0","2547.3333"
