Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
11/13/2020 00:00,"10","184.5812","0","184.5812","0","0","0"
11/13/2020 00:15,"10","172.9818","0","172.9818","0","0","0"
11/13/2020 00:30,"10","184.6915","0","184.6915","0","0","0"
11/13/2020 00:45,"9.6656","180.3033","0","180.3033","0","0","0"
11/13/2020 01:00,"9.4984","183.3012","0","183.3012","0","0","0"
11/13/2020 01:15,"9.4984","171.049","0","171.049","0","0","0"
11/13/2020 01:30,"9.4984","178.9416","0","178.9416","0","0","0"
11/13/2020 01:45,"9.4984","190.0382","0","190.0382","0","0","0"
11/13/2020 02:00,"9.4984","177.7315","0","177.7315","0","0","0"
11/13/2020 02:15,"9.4984","175.4532","0","175.4532","0","0","0"
11/13/2020 02:30,"9.4984","166.5532","0","166.5532","0","0","0"
11/13/2020 02:45,"9.4984","168.6036","0","168.6036","0","0","0"
11/13/2020 03:00,"9.4984","183.749","0","183.749","0","0","0"
11/13/2020 03:15,"9.4984","178.1965","0","178.1965","0","0","0"
11/13/2020 03:30,"9.4984","180.7084","0","180.7084","0","0","0"
11/13/2020 03:45,"9.4984","172.2099","0","172.2099","0","0","0"
11/13/2020 04:00,"9.3312","183.0645","0","183.0645","0","0","0"
11/13/2020 04:15,"8.9967","181.2882","0","181.2882","0","0","0"
11/13/2020 04:30,"8.9967","184.3346","0","184.3346","0","0","0"
11/13/2020 04:45,"8.9967","185.7081","0","185.7081","0","0","0"
11/13/2020 05:00,"8.9967","177.9216","0","177.9216","0","0","0"
11/13/2020 05:15,"8.9967","183.9566","0","183.9566","0","0","0"
11/13/2020 05:30,"8.9967","177.9697","0","177.9697","0","0","0"
11/13/2020 05:45,"8.9967","177.5371","0","114.2038","0","0","63.3333"
11/13/2020 06:00,"8.9967","171.6651","0","74.3318","0","0","97.3333"
11/13/2020 06:15,"8.9967","158.5587","0","36.5587","0","0","122"
11/13/2020 06:30,"8.9967","162.0184","8.4844","9.5028","0","0","161"
11/13/2020 06:45,"8.9967","237.7903","29.277","12.4007","403.1458","148.4792","254.6667"
11/13/2020 07:00,"9.8328","32.2813","7.6777","15.2923","439.8125","415.1458","24.6667"
11/13/2020 07:15,"11.6612","419.4027","3.4403","29.843","1435.8959","1042.8958","393"
11/13/2020 07:30,"15.1618","145.8185","17.5428","3.028","1678.4791","1518.1459","160.3333"
11/13/2020 07:45,"19.1603","183.5376","0","31.5376","1838.1459","1686.1459","152"
11/13/2020 08:00,"23.9949","175.1075","8.3684","8.4759","1858.8541","1683.8541","175"
11/13/2020 08:15,"28.9931","163.8683","12.6595","12.1945","1843.2084","1678.875","164.3333"
11/13/2020 08:30,"33.4933","182.5362","11.8682","31.7377","1798.0625","1635.3959","162.6667"
11/13/2020 08:45,"38.6623","158.6108","16.7225","0","2622.2083","2446.875","175.3333"
11/13/2020 09:00,"46.4922","1325.855","0","441.1883","3789.1458","2904.4792","884.6667"
11/13/2020 09:15,"48.9967","3481.5171","109.4792","142.6632","3805.2917","356.9583","3448.3333"
11/13/2020 09:30,"48.1607","3501.3384","5.507","30.8454","2669.9583","-806.0416","3476"
11/13/2020 09:45,"45.9978","3531.7085","0","34.7084","2976.2083","-520.7917","3497"
11/13/2020 10:00,"43.9913","3492.1963","37.4705","0","2773.1458","-756.5208","3529.6667"
11/13/2020 10:15,"44.3257","3553.874","29.9063","169.7803","3426.2917","12.2917","3414"
11/13/2020 10:30,"40.8288","3497.7651","3.3062","48.0713","2053.75","-1399.25","3453"
11/13/2020 10:45,"35.329","3456.8494","3.0985","21.6147","1280.3334","-2158","3438.3333"
11/13/2020 11:00,"28.6587","3506.835","11.2216","9.3899","1328","-2180.6667","3508.6667"
11/13/2020 11:15,"23.1625","3478.895","219.5716","34.4665","2349.6875","-1314.3125","3664"
11/13/2020 11:30,"21.3268","4162.4375","76.9166","415.6873","4647.875","824.2083","3823.6667"
11/13/2020 11:45,"23.3261","3530.9768","43.435","6.4119","3616.2292","48.2291","3568"
11/13/2020 12:00,"24.8273","3597.6875","0","123.6876","3819.125","345.125","3474"
11/13/2020 12:15,"22.4936","3611.3013","208.6098","6.2443","2083.75","-1729.9166","3813.6667"
11/13/2020 12:30,"16.1614","3450.2493","11.2068","10.7894","1105.25","-2345.4167","3450.6667"
11/13/2020 12:45,"10.3308","3549.4407","74.752","652.1926","2234.6875","-737.3125","2972"
11/13/2020 13:00,"9.4984","3488.5054","157.1675","1578.673","2067","0","2067"
11/13/2020 13:15,"9.3312","3486.678","0","2625.3447","861.3333","0","861.3333"
11/13/2020 13:30,"8.9967","3466.3154","43.776","1589.4249","1920.6666","0","1920.6666"
11/13/2020 13:45,"8.9967","3509.4854","0","930.1521","2579.3333","0","2579.3333"
11/13/2020 14:00,"8.9967","3559.616","0","937.2827","2622.3333","0","2622.3333"
11/13/2020 14:15,"8.9967","3636.3208","0","1525.6541","2110.6667","0","2110.6667"
11/13/2020 14:30,"8.4951","3521.2954","0","1764.6287","1756.6666","0","1756.6666"
11/13/2020 14:45,"8.4951","3536.5432","0","1864.5432","1672","0","1672"
