Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
10/08/2021 00:00,"9.4906","160.2501","0","160.2501","0","0","0"
10/08/2021 00:15,"9.4906","177.5217","0","167.1884","0","0","10.3333"
10/08/2021 00:30,"9.4906","164.4124","0","153.079","0","0","11.3333"
10/08/2021 00:45,"9.4906","187.3116","0","162.3116","0","0","25"
10/08/2021 01:00,"9.4906","174.9255","0","164.2589","0","0","10.6667"
10/08/2021 01:15,"9.4906","164.9101","0","164.9101","0","0","0"
10/08/2021 01:30,"9.1584","176.493","0","165.493","0","0","11"
10/08/2021 01:45,"8.9922","176.6431","0","165.6431","0","0","11"
10/08/2021 02:00,"8.9922","158.756","0","158.756","0","0","0"
10/08/2021 02:15,"8.9922","178.9773","0","168.644","0","0","10.3333"
10/08/2021 02:30,"8.9922","167.8553","0","155.1886","0","0","12.6667"
10/08/2021 02:45,"8.9922","177.8542","0","167.5209","0","0","10.3333"
10/08/2021 03:00,"8.9922","153.7238","0","153.7238","0","0","0"
10/08/2021 03:15,"8.9922","176.5079","0","165.5079","0","0","11"
10/08/2021 03:30,"8.9922","178.6563","0","156.9897","0","0","21.6667"
10/08/2021 03:45,"8.9922","172.0011","0","161.0011","0","0","11"
10/08/2021 04:00,"8.9922","172.7298","0","161.7298","0","0","11"
10/08/2021 04:15,"8.9922","176.887","0","165.887","0","0","11"
10/08/2021 04:30,"8.9922","176.1926","0","154.1926","0","0","22"
10/08/2021 04:45,"8.9922","158.8033","0","153.8033","0","0","5"
10/08/2021 05:00,"8.9922","152.7572","0","152.7572","0","0","0"
10/08/2021 05:15,"8.8261","147.2288","0","147.2288","0","0","0"
10/08/2021 05:30,"8.4939","172.5712","0","132.5712","0","0","40"
10/08/2021 05:45,"8.66","149.9428","0","101.9428","0","0","48"
10/08/2021 06:00,"8.9922","153.5888","0","105.9222","0","86.3542","47.6667"
10/08/2021 06:15,"9.4906","146.5113","0","98.8446","260.7917","213.125","47.6667"
10/08/2021 06:30,"10.1661","160.9499","0","76.6165","341.8542","257.5208","84.3333"
10/08/2021 06:45,"10.9967","156.1883","8.7684","15.9566","439.375","290.375","149"
10/08/2021 07:00,"12.4917","140.4713","12.8443","8.3156","779.5","634.5","145"
10/08/2021 07:15,"14.1639","147.8468","12.406","46.2528","988.3958","874.3958","114"
