Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
08/06/2021 00:00,"8.4939","180.869","0","169.869","0","0","11"
08/06/2021 00:15,"8.4939","189.8265","0","168.8265","0","0","21"
08/06/2021 00:30,"8.4939","163.5706","0","163.5706","0","0","0"
08/06/2021 00:45,"8.4939","197.0279","0","175.3612","0","0","21.6667"
08/06/2021 01:00,"8.4939","176.9663","0","166.633","0","0","10.3333"
08/06/2021 01:15,"8.4939","178.8877","0","168.221","0","0","10.6667"
08/06/2021 01:30,"8.4939","191.9293","0","171.9293","0","0","20"
08/06/2021 01:45,"8.4939","177.9937","0","177.9937","0","0","0"
08/06/2021 02:00,"8.4939","189.9163","0","168.5829","0","0","21.3333"
08/06/2021 02:15,"8.4939","191.2365","0","178.5698","0","0","12.6667"
08/06/2021 02:30,"8.4939","188.443","0","178.7763","0","0","9.6667"
08/06/2021 02:45,"8.4939","169.8144","0","169.8144","0","0","0"
08/06/2021 03:00,"8.4939","189.9844","0","169.6511","0","0","20.3333"
08/06/2021 03:15,"8.4939","164.0825","0","164.0825","0","0","0"
08/06/2021 03:30,"7.9956","180.8739","0","170.2073","0","0","10.6667"
08/06/2021 03:45,"7.9956","184.3981","0","174.3981","0","0","10"
08/06/2021 04:00,"7.9956","177.7328","0","167.3995","0","0","10.3333"
08/06/2021 04:15,"7.9956","176.9533","0","166.9533","0","0","10"
08/06/2021 04:30,"7.9956","172.7619","0","161.4286","0","0","11.3333"
08/06/2021 04:45,"7.9956","167.0361","0","167.0361","0","0","0"
08/06/2021 05:00,"7.9956","185.2049","0","174.2049","0","0","11"
08/06/2021 05:15,"7.9956","169.2754","0","169.2754","0","0","0"
08/06/2021 05:30,"7.9956","154.9694","0","153.3027","0","0","1.6667"
08/06/2021 05:45,"7.9956","156.5598","0","59.2265","0","0","97.3333"
08/06/2021 06:00,"7.9956","158.651","120.0157","0","208.6667","0","278.6667"
08/06/2021 06:15,"7.9956","159.2773","466.3894","0","625.6667","0","625.6667"
08/06/2021 06:30,"7.9956","166.7534","866.2466","0","1033","0","1033"
08/06/2021 06:45,"7.9956","166.2687","1468.3979","0","1634.6666","0","1634.6666"
08/06/2021 07:00,"7.9956","155.4932","1831.1735","0","1986.6666","0","1986.6666"
08/06/2021 07:15,"7.9956","1224.8282","1253.1447","428.9729","2049","0","2049"
08/06/2021 07:30,"7.9956","3287.3184","0","1285.3184","2002","0","2002"
08/06/2021 07:45,"7.9956","3393.9055","0","654.5723","2739.3333","0","2739.3333"
08/06/2021 08:00,"7.9956","3398.5967","16.8953","907.4919","2508","0","2508"
08/06/2021 08:15,"7.9956","3423.0288","0","116.3622","3306.6667","0","3306.6667"
08/06/2021 08:30,"7.9956","3477.4482","69.9035","8.0187","3539.3333","0","3539.3333"
08/06/2021 08:45,"7.9956","3461.416","149.9172","0","3611.3333","0","3611.3333"
08/06/2021 09:00,"7.9956","3469.9604","102.2658","1271.5596","2300.6667","0","2300.6667"
08/06/2021 09:15,"7.9956","3441.509","351.3753","1687.8844","2105","0","2105"
08/06/2021 09:30,"7.9956","3382.0071","0","2922.3403","459.6667","0","459.6667"
08/06/2021 09:45,"8.1617","3397.8538","0","3350.187","452.8542","405.1875","47.6667"
08/06/2021 10:00,"9.6604","1222.5311","0","1150.8645","659.6042","587.9375","71.6667"
08/06/2021 10:15,"11.6611","2223.3215","0","909.6548","1756.75","443.0833","1313.6666"
08/06/2021 10:30,"10.3285","2288.1011","0","1169.1011","1429.3125","310.3125","1119"
08/06/2021 10:45,"11.495","2651.8909","779.3083","508.5324","1359.4166","-1563.25","2922.6667"
08/06/2021 11:00,"10.6645","2282.1335","1.1802","770.6472","1370.0416","-142.625","1512.6666"
08/06/2021 11:15,"11.6611","2291.4409","10.7201","848.1609","839.2292","-614.7708","1454"
08/06/2021 11:30,"8.4939","1191.2975","0","1143.9641","84.2917","174.2292","47.3333"
08/06/2021 11:45,"9.9963","155.1356","4.973","77.1087","207.4792","186.1458","83"
08/06/2021 12:00,"10.8306","158.2043","0","29.5376","436.5417","307.875","128.6667"
08/06/2021 12:15,"12.9937","164.0139","6.4314","12.7786","1111.3541","953.6875","157.6667"
08/06/2021 12:30,"14.9945","147.7546","0","19.4213","684.5833","556.25","128.3333"
08/06/2021 12:45,"16.1573","151.8766","8.3507","13.894","553.4375","407.1042","146.3333"
08/06/2021 13:00,"18.9959","118.228","42.6664","32.8944","2475.2917","2347.2917","128"
08/06/2021 13:15,"26.3271","146.396","9.8525","12.9153","2498.0833","2354.75","143.3333"
08/06/2021 13:30,"30.9967","141.4222","0","15.0889","1268.0625","1141.7291","126.3333"
08/06/2021 13:45,"34.1602","183.1592","2.1684","18.6609","1171.1041","1004.4375","166.6667"
08/06/2021 14:00,"36.9952","161.0189","0","19.0189","1113.5","971.4999","142"
08/06/2021 14:15,"39.8302","164.856","0","16.5227","787.1042","638.7708","148.3333"
08/06/2021 14:30,"41.1628","176.7515","2.7482","7.833","508.5","336.8333","171.6667"
08/06/2021 14:45,"42.1595","158.6136","0","25.6136","538.75","405.75","133"
08/06/2021 15:00,"43.4958","156.1709","5.9675","13.805","662.1667","513.8334","148.3333"
08/06/2021 15:15,"44.9945","163.1751","0","20.8418","534.0833","391.75","142.3333"
08/06/2021 15:30,"46.1573","157.1996","8.7451","12.6114","446.9375","293.6042","153.3333"
08/06/2021 15:45,"46.8291","147.2253","3.2888","17.8474","339.8542","207.1875","132.6667"
08/06/2021 16:00,"47.3311","127.4434","7.3036","12.0804","247.2708","124.6042","122.6667"
08/06/2021 16:15,"47.4972","153.6681","0","20.6681","0","0","133"
08/06/2021 16:30,"47.4972","164.003","0","20.6696","0","0","143.3333"
08/06/2021 16:45,"47.165","217.4734","5.8824","39.6891","0","-44.625","183.6667"
08/06/2021 17:00,"46.8291","152.8141","56.3574","25.8382","0","-146.9792","183.3333"
08/06/2021 17:15,"46.4895","154.2761","18.8931","87.5025","0","2.7083","85.6667"
08/06/2021 17:30,"45.825","162.8909","16.3693","0.2603","0","-58.1458","179"
08/06/2021 17:45,"45.1606","148.2983","5.8991","25.5308","0","-37.2292","128.6667"
08/06/2021 18:00,"44.33","165.6016","0","31.935","0","-47.5625","133.6667"
08/06/2021 18:15,"43.6656","250.7367","0","69.7367","0","-115.1042","181"
08/06/2021 18:30,"43.1598","177.0229","0","46.3562","0","-42.8542","130.6667"
08/06/2021 18:45,"42.1595","124.2966","0","7.6299","0","-50.0833","116.6667"
08/06/2021 19:00,"41.6611","165.5218","1.7435","16.9319","0","-150.3333","150.3333"
08/06/2021 19:15,"40.8306","178.8425","0","19.1758","0","-48.25","159.6667"
08/06/2021 19:30,"40.1661","208.1268","8.4336","18.8937","0","-169.4375","197.6667"
08/06/2021 19:45,"39.3245","118.7637","0.0226","10.7862","0","-53.4167","108"
08/06/2021 20:00,"38.66","180.1125","0.2169","3.9961","0","-56.75","176.3333"
08/06/2021 20:15,"37.8295","130.3008","0.6001","65.9009","0","-63.3958","65"
08/06/2021 20:30,"37.165","171.6176","1.1403","11.0912","0","-105","161.6667"
08/06/2021 20:45,"36.4895","203.5001","0","31.8334","0","10.0417","171.6667"
08/06/2021 21:00,"35.825","194.9377","1.3865","3.3242","0","-125.7083","193"
08/06/2021 21:15,"35.1606","174.1136","6.1259","1.2395","0","-116.1667","179"
08/06/2021 21:30,"34.4961","213.4457","0","27.1124","0","-48.375","186.3333"
08/06/2021 21:45,"33.8317","96.1459","8.3191","2.1317","0","-102.3333","102.3333"
08/06/2021 22:00,"33.1598","171.2767","0","9.61","0","11.0625","161.6667"
08/06/2021 22:15,"32.3256","158.701","0","16.701","0","-52.9375","142"
08/06/2021 22:30,"31.6611","124.9989","12.868","14.2002","0","-121.7917","123.6667"
08/06/2021 22:45,"30.8306","154.7912","0","18.1245","0","-104.8542","136.6667"
08/06/2021 23:00,"30.1661","193.1825","3.8301","9.0126","0","3.9167","188"
08/06/2021 23:15,"29.1584","162.0135","8.8287","17.1755","0","-54.1875","153.6667"
08/06/2021 23:30,"28.3278","116.8523","10.516","2.3683","0","-64.1042","125"
08/06/2021 23:45,"27.6633","132.9247","0.8654","21.4568","0","-53.3333","112.3333"
08/07/2021 00:00,"26.8291","172.681","0","172.681","0","0","0"
08/07/2021 00:15,"26.4895","185.457","0","164.7903","0","0","20.6667"
08/07/2021 00:30,"26.4895","170.029","0","170.029","0","0","0"
08/07/2021 00:45,"26.4895","187.0153","0","166.0153","0","0","21"
08/07/2021 01:00,"26.4895","181.158","0","181.158","0","0","0"
08/07/2021 01:15,"26.4895","168.4986","0","168.4986","0","0","0"
08/07/2021 01:30,"26.4895","177.5299","0","177.5299","0","0","0"
08/07/2021 01:45,"26.4895","184.5471","0","173.8804","0","0","10.6667"
08/07/2021 02:00,"26.4895","188.6676","0","178.3343","0","0","10.3333"
08/07/2021 02:15,"26.4895","187.3513","0","177.018","0","0","10.3333"
08/07/2021 02:30,"26.1573","182.096","0","169.096","0","0","13"
08/07/2021 02:45,"25.9911","190.8671","0","170.2004","0","0","20.6667"
08/07/2021 03:00,"25.9911","180.4972","0","180.4972","0","0","0"
08/07/2021 03:15,"25.9911","185.38","0","175.0467","0","0","10.3333"
08/07/2021 03:30,"25.9911","183.6356","0","161.6356","0","0","22"
08/07/2021 03:45,"25.9911","179.6497","0","168.6497","0","0","11"
08/07/2021 04:00,"25.9911","179.4615","0","168.7948","0","0","10.6667"
08/07/2021 04:15,"25.9911","182.7246","0","172.058","0","0","10.6667"
08/07/2021 04:30,"25.9911","191.0981","0","169.7648","0","0","21.3333"
08/07/2021 04:45,"25.9911","177.8876","0","166.8876","0","0","11"
08/07/2021 05:00,"25.9911","190.8573","0","169.524","0","0","21.3333"
08/07/2021 05:15,"25.9911","192.7448","0","170.7448","0","0","22"
08/07/2021 05:30,"25.9911","158.8194","0","158.8194","0","0","0"
08/07/2021 05:45,"25.9911","152.6526","0","117.3193","0","38.3333","35.3333"
08/07/2021 06:00,"26.1573","166.3307","0","117.3307","258.6458","209.6458","49"
08/07/2021 06:15,"26.9952","169.0493","0","120.716","662.9167","614.5833","48.3333"
08/07/2021 06:30,"30.4946","165.9032","0","118.2366","1512.6875","1465.0209","47.6667"
08/07/2021 06:45,"34.3263","170.4642","0","121.7975","1184.2084","1135.5416","48.6667"
08/07/2021 07:00,"37.4935","160.0347","0","112.368","927.0208","879.3542","47.6667"
