Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
09/18/2020 00:00,"68.6623","188.5696","6.857","8.7599","0","-138.2917","186.6667"
09/18/2020 00:15,"68.1607","163.685","3.188","8.5396","0","-128.7917","158.3333"
09/18/2020 00:30,"67.8262","182.2674","5.4873","6.4213","0","-129.7292","181.3333"
09/18/2020 00:45,"67.3246","149.6162","3.5308","35.4803","0","-90.3125","117.6667"
09/18/2020 01:00,"66.8266","171.6432","3.9149","11.8914","0","-151.8542","163.6667"
09/18/2020 01:15,"66.3322","166.8257","1.2098","16.3689","0","-141.9792","151.6667"
09/18/2020 01:30,"65.8306","182.0703","0","45.737","0","-83.8958","136.3333"
09/18/2020 01:45,"65.329","156.2238","0","32.8905","0","-123.3333","123.3333"
09/18/2020 02:00,"64.6601","186.8411","0","82.1745","0","-68.1875","104.6667"
09/18/2020 02:15,"64.1585","163.8744","25.298","17.5057","0","-148.3333","171.6667"
09/18/2020 02:30,"63.4896","119.2214","8.7313","34.6194","0","-93.3333","93.3333"
09/18/2020 02:45,"62.9989","161.6537","13.6796","0","0","-168.625","175.3333"
09/18/2020 03:00,"62.3301","166.136","25.3148","0.4508","0","-128.9792","191"
09/18/2020 03:15,"61.8284","183.73","6.5413","36.2713","0","-104.4167","154"
09/18/2020 03:30,"61.3268","192.069","16.0865","3.1555","0","-123.8542","205"
09/18/2020 03:45,"60.8251","206.931","6.978","33.909","0","-117.75","180"
09/18/2020 04:00,"60.3272","98.4337","61.5663","0","0","-160","160"
09/18/2020 04:15,"59.8328","133.8191","12.9787","8.4644","0","-138.3333","138.3333"
09/18/2020 04:30,"59.3311","157.5793","10.5271","20.7731","0","-126.3333","147.3333"
09/18/2020 04:45,"58.8295","143.4191","9.9763","12.3953","0","-134.5","141"
09/18/2020 05:00,"58.3279","126.4163","19.5837","0","0","-146","146"
09/18/2020 05:15,"57.8262","269.8484","3.1895","36.3713","0","-67.5417","236.6667"
09/18/2020 05:30,"57.3246","159.7674","7.6457","28.413","0","-87.1042","139"
09/18/2020 05:45,"56.8266","130.4342","16.3465","6.4473","0","-53.9583","140.3333"
09/18/2020 06:00,"55.9978","176.4367","5.5633","0","0","-2.5","182"
09/18/2020 06:15,"56.3286","151.0033","0","30.3366","794.1875","673.5208","120.6667"
09/18/2020 06:30,"58.9967","165.3136","0","13.9803","1493.8959","1342.5625","151.3333"
09/18/2020 06:45,"62.9953","169.8447","17.4104","5.2551","1971.4791","1789.4791","182"
09/18/2020 07:00,"68.4951","149.7391","0","15.0724","2345.4167","2210.75","134.6667"
09/18/2020 07:15,"74.4966","163.2983","2.7684","13.4001","2621.5833","2468.6875","152.6667"
09/18/2020 07:30,"81.1596","174.0302","0.2298","14.5934","2832.4375","2672.7708","159.6667"
09/18/2020 07:45,"87.9935","167.8499","1.5999","14.4498","3052.1458","2897.1458","155"
09/18/2020 08:00,"89.6656","3519.6311","12.557","8.8551","3216.7917","-306.5417","3523.3333"
09/18/2020 08:15,"88.8295","3603.7693","9.0661","13.8354","3402.2708","-196.7292","3599"
09/18/2020 08:30,"88.6623","3509.3813","11.5107","53.8921","3744.0208","277.0208","3467"
09/18/2020 08:45,"89.1639","3593.3545","0","114.6878","3869.0208","390.3542","3478.6667"
09/18/2020 09:00,"88.9967","3578.0586","0","115.3918","4443.8335","981.1667","3462.6667"
09/18/2020 09:15,"88.8295","3591.8657","14.3506","645.2162","4415.354","1454.3541","2961"
09/18/2020 09:30,"89.9964","3596.7136","12.9934","6.3737","4203.5415","600.2083","3603.3333"
09/18/2020 09:45,"90.6616","3780.0349","11.928","378.9628","3926.1875","513.1875","3413"
09/18/2020 10:00,"90.8252","3716.4004","174.0212","12.755","4571.979","694.3124","3877.6667"
09/18/2020 10:15,"87.9971","3981.0439","33.6116","343.9886","2020.0625","-1650.6041","3670.6667"
09/18/2020 10:30,"85.827","3529.3613","13.3752","146.4032","4577.479","1181.1459","3396.3333"
09/18/2020 10:45,"88.4951","3874.6055","125.5565","152.8287","5049.9165","1202.5834","3847.3333"
09/18/2020 11:00,"90.4944","3871.8792","135.6118","120.1577","4575.4165","688.0833","3887.3333"
09/18/2020 11:15,"91.3268","3565.0051","26.5702","304.5755","2007.8541","-1279.1459","3287"
09/18/2020 11:30,"90.996","3472.7007","51.5037","25.8711","4574.8335","1076.5","3498.3333"
09/18/2020 11:45,"91.6612","3860.0823","80.3356","38.0847","2985.9792","-916.3542","3902.3333"
09/18/2020 12:00,"85.6598","3615.6611","42.4803","17.1413","983.4375","-2657.5625","3641"
09/18/2020 12:15,"84.1585","3619.0105","10.4961","6.5066","4585.896","962.8958","3623"
09/18/2020 12:30,"86.3286","4076.4783","0","181.8114","4896.25","1001.5833","3894.6667"
09/18/2020 12:45,"87.9935","3643.5405","27.2132","119.0869","4396.0625","844.3958","3551.6667"
09/18/2020 13:00,"89.3311","3487.2473","27.5419","360.1224","3963.6042","808.9375","3154.6667"
09/18/2020 13:15,"89.8291","4229.6479","537.3407","698.6555","4742.4165","674.0833","4068.3333"
09/18/2020 13:30,"88.8295","4413.0015","38.2106","121.2121","3751.375","-578.625","4330"
09/18/2020 13:45,"86.663","3570.9849","5.6563","33.6412","1376.9375","-2166.0625","3543"
