Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
12/27/2019 00:00,"56.8278","154.1419","28.1821","58.6573","0","-60.0208","123.6667"
12/27/2019 00:15,"56.4984","241.9883","8.2847","48.273","0","-69.6875","202"
12/27/2019 00:30,"55.9936","158.5448","50.9732","26.8513","0","-124.2292","182.6667"
12/27/2019 00:45,"55.6642","190.0873","0","60.4206","0","-14.9375","129.6667"
12/27/2019 01:00,"55.1629","141.9867","23.3133","54.6334","0","-50.3542","110.6667"
12/27/2019 01:15,"54.8264","204.0562","4.1233","33.8461","0","-65.625","174.3333"
12/27/2019 01:30,"54.4898","152.8043","0","71.8043","0","8.0625","81"
12/27/2019 01:45,"53.9957","148.9206","28.8399","17.4271","0","-122.5625","160.3333"
12/27/2019 02:00,"50.3294","121.5723","17.8261","36.7317","0","-76.7708","102.6667"
12/27/2019 02:15,"50","154.3433","16.8855","55.8954","0","-30.2917","115.3333"
12/27/2019 02:30,"49.8317","176.9933","0","71.66","0","1.2083","105.3333"
12/27/2019 02:45,"49.4952","158.4814","23.6496","48.131","0","-43.5625","134"
12/27/2019 03:00,"48.4962","242.8163","1.693","35.5094","0","-59.5","209"
12/27/2019 03:15,"47.9914","157.4383","26.1543","57.9259","0","-49.6042","125.6667"
12/27/2019 03:30,"47.8267","109.4267","27.9359","17.6959","0","-119.6667","119.6667"
12/27/2019 03:45,"47.4973","130.2625","0","60.5959","0","-65.4375","69.6667"
12/27/2019 04:00,"47.1608","94.3569","23.0862","19.7764","0","-97.6667","97.6667"
12/27/2019 04:15,"46.9925","141.7263","0","57.393","0","-34.7917","84.3333"
12/27/2019 04:30,"46.4984","164.3268","25.4007","27.3942","0","-56.6875","162.3333"
12/27/2019 04:45,"46.3301","128.6356","7.2299","43.1988","0","-65.0417","92.6667"
12/27/2019 05:00,"45.9936","172.2357","0","60.9024","0","-25.7292","111.3333"
12/27/2019 05:15,"45.6642","187.704","7.9098","56.6138","0","-51.9167","139"
12/27/2019 05:30,"45.3312","166.5081","0","75.1748","0","-17.9792","91.3333"
12/27/2019 05:45,"44.9946","189.2477","20.5777","56.4921","0","-100.5625","153.3333"
12/27/2019 06:00,"44.4898","140.6318","0","18.9651","0","-50.5625","121.6667"
12/27/2019 06:15,"43.9957","147.5371","29.1296","0","199.8542","135.1875","176.6667"
12/27/2019 06:30,"45.3276","156.1792","0","16.1792","1027.375","887.375","140"
12/27/2019 06:45,"47.9914","118.8998","2.6005","23.8336","1303.125","1205.4584","97.6667"
12/27/2019 07:00,"51.4966","154.6926","14.0181","1.0441","1675.1875","1507.5209","167.6667"
12/27/2019 07:15,"55.9936","161.3291","6.4019","11.7311","2002.5","1846.5","156"
12/27/2019 07:30,"60.9953","145.5599","0","38.5599","2241.6667","2134.6667","107"
12/27/2019 07:45,"66.4948","146.9029","4.7837","9.0199","2552.6458","2409.9792","142.6667"
12/27/2019 08:00,"72.1626","2720.5981","11.9113","63.8428","3163.4375","494.7708","2668.6667"
12/27/2019 08:15,"71.4966","3287.2444","2.5442","5.1218","2941.4792","-343.1875","3284.6667"
12/27/2019 08:30,"70.6624","3324.9775","7.0225","0","3134.8333","-197.1667","3332"
12/27/2019 08:45,"70.4941","3321.4163","0","15.0829","3238.9167","-67.4167","3306.3333"
12/27/2019 09:00,"70","3363.2031","4.2155","46.0856","3380.5833","59.25","3321.3333"
12/27/2019 09:15,"70.3294","3475.4373","12.136","62.24","3647.8125","222.4792","3425.3333"
12/27/2019 09:30,"70.4941","3502.699","6.6976","17.3964","3715.9792","223.9792","3492"
12/27/2019 09:45,"71.3283","3448.6533","5.4043","11.0576","3850.6667","407.6667","3443"
12/27/2019 10:00,"72.3272","3492.1526","11.6308","10.7834","3922.1875","429.1875","3493"
12/27/2019 10:15,"73.4945","3443.3884","20.2514","8.3066","3977","521.6667","3455.3333"
12/27/2019 10:30,"75.4923","3442.1172","16.8413","3.6252","4190.25","734.9167","3455.3333"
12/27/2019 10:45,"79.1622","3402.7092","5.0958","3.1382","4256.625","851.9583","3404.6667"
12/27/2019 11:00,"83.1579","2018.3722","300.9195","38.2918","3743.1667","1462.1666","2281"
12/27/2019 11:15,"88.1633","2283.1719","0","7.1718","4305","2029","2276"
12/27/2019 11:30,"92.8249","2310.9255","6.2397","144.1652","4188.2085","2015.2084","2173"
12/27/2019 11:45,"96.8278","2040.806","0","123.4726","3325.0833","1407.75","1917.3334"
12/27/2019 12:00,"99.3305","1822.743","1594.8086","328.5516","3083.0208","-5.9792","3089"
12/27/2019 12:15,"100","2119.0803","2068.9197","0","3887.2292","-300.7708","4188"
12/27/2019 12:30,"99.4952","1885.1057","1197.6439","60.4164","2823.5833","-198.75","3022.3333"
12/27/2019 12:45,"99.1586","2519.1316","611.2016","0","2939.7708","-190.5625","3130.3333"
12/27/2019 13:00,"99.4952","3393.8477","55.6428","21.4906","2979.0208","-448.9792","3428"
12/27/2019 13:15,"100","3424.9065","262.0935","0","3687","0","3687"
12/27/2019 13:30,"99.3305","3399.241","57.4244","585.9985","2889.1667","18.5","2870.6667"
12/27/2019 13:45,"96.9961","3335.6907","20.5877","19.2784","1868.1041","-1468.8959","3337"
12/27/2019 14:00,"91.9978","3577.3108","0","129.644","1332.25","-2115.4167","3447.6667"
12/27/2019 14:15,"86.4912","3325.4512","17.2037","20.6547","1020.7083","-2301.2917","3322"
12/27/2019 14:30,"81.1636","3352.1868","168.9091","0.4292","1461.5416","-2059.125","3520.6667"
12/27/2019 14:45,"76.4948","2321.6333","0","269.6333","1152.0416","-899.9583","2052"
12/27/2019 15:00,"72.1626","2261.73","107.9369","0","1199.9375","-1169.7292","2369.6667"
12/27/2019 15:15,"69.6634","2308.6248","1.7369","15.6949","1486.5416","-808.125","2294.6667"
12/27/2019 15:30,"65.8288","2194.938","69.0343","56.9725","266.875","-1919.6666","2207"
