Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
03/20/2020 00:00,"9.4944","176.1408","0","176.1408","0","0","0"
03/20/2020 00:15,"9.4944","187.7027","0","187.7027","0","0","0"
03/20/2020 00:30,"9.4944","175.585","0","175.585","0","0","0"
03/20/2020 00:45,"9.4944","185.765","0","185.765","0","0","0"
03/20/2020 01:00,"9.4944","175.5808","0","175.5808","0","0","0"
03/20/2020 01:15,"9.4944","184.8843","0","184.8843","0","0","0"
03/20/2020 01:30,"9.4944","173.0265","0","173.0265","0","0","0"
03/20/2020 01:45,"9.4944","186.6083","0","186.6083","0","0","0"
03/20/2020 02:00,"9.4944","189.5928","0","189.5928","0","0","0"
03/20/2020 02:15,"9.4944","176.0007","0","176.0007","0","0","0"
03/20/2020 02:30,"9.4944","183.0431","0","183.0431","0","0","0"
03/20/2020 02:45,"9.4944","180.135","0","180.135","0","0","0"
03/20/2020 03:00,"9.4944","178.5741","0","178.5741","0","0","0"
03/20/2020 03:15,"9.1616","188.2097","0","188.2097","0","0","0"
03/20/2020 03:30,"8.9952","175.4632","0","175.4632","0","0","0"
03/20/2020 03:45,"8.9952","192.7945","0","192.7945","0","0","0"
03/20/2020 04:00,"8.9952","180.2076","0","180.2076","0","0","0"
03/20/2020 04:15,"8.9952","185.5909","0","185.5909","0","0","0"
03/20/2020 04:30,"8.9952","184.4006","0","184.4006","0","0","0"
03/20/2020 04:45,"8.9952","180.1526","0","180.1526","0","0","0"
03/20/2020 05:00,"8.9952","186.8801","0","186.8801","0","0","0"
03/20/2020 05:15,"8.9952","177.1841","0","177.1841","0","0","0"
03/20/2020 05:30,"8.9952","189.1209","0","189.1209","0","0","0"
03/20/2020 05:45,"8.9952","167.596","0","143.9294","0","0","23.6667"
03/20/2020 06:00,"8.9952","173.7777","0","56.4443","0","0","117.3333"
03/20/2020 06:15,"9.4944","190.9297","46.188","12.451","688.0208","463.3542","224.6667"
03/20/2020 06:30,"11.4945","168.6203","2.2218","4.5088","1156.2709","989.9375","166.3333"
03/20/2020 06:45,"14.9957","154.93","0","15.5967","1543.4584","1404.125","139.3333"
03/20/2020 07:00,"19.1623","1141.9443","4.3538","6.2982","2042.4791","902.4792","1140"
03/20/2020 07:15,"18.1604","1141.5551","30.4041","54.2925","881.8958","-235.7708","1117.6666"
03/20/2020 07:30,"15.6612","2101.8999","182.1551","115.7218","1473.5416","-694.7917","2168.3333"
03/20/2020 07:45,"15.9939","1212.208","28.521","3.3956","2112.0833","874.75","1237.3334"
03/20/2020 08:00,"13.831","2156.425","0.2879","29.3796","999.9375","-1127.3959","2127.3333"
03/20/2020 08:15,"14.9957","2226.251","5.676","92.9269","4166.9165","2027.9166","2139"
03/20/2020 08:30,"16.9922","2223.9482","22.1114","80.7263","1630","-535.3334","2165.3333"
03/20/2020 08:45,"16.4931","2077.7559","22.3754","96.1312","2189.5","220.9792","2004"
03/20/2020 09:00,"17.3286","2286.7893","476.4519","60.2412","2662.625","-40.375","2703"
03/20/2020 09:15,"20.497","2249.7927","0","328.1261","2081.2083","159.5417","1921.6666"
03/20/2020 09:30,"26.8302","2269.9597","8.6586","4.9518","4467.7085","2194.0417","2273.6667"
03/20/2020 09:45,"31.3296","2239.6477","7.8898","65.5377","1637.0834","-544.9167","2182"
03/20/2020 10:00,"29.9913","2249.2571","2.1953","23.1192","1321.625","-906.7084","2228.3333"
03/20/2020 10:15,"27.8284","1187.6681","287.8083","2.8096","1203.9375","-268.7292","1472.6666"
03/20/2020 10:30,"25.8319","1193.1813","10.6519","62.1665","1791.5834","649.9167","1141.6666"
03/20/2020 10:45,"25.4991","2275.0762","0","82.0763","2212.5208","19.5209","2193"
03/20/2020 11:00,"27.8284","2250.7871","182.9394","902.0598","3955.5833","2423.9167","1531.6666"
03/20/2020 11:15,"32.827","2061.5686","753.3339","58.9024","5125.6875","2369.6875","2756"
03/20/2020 11:30,"37.6628","2523.5208","0","199.1872","2636.6042","312.2709","2324.3335"
03/20/2020 11:45,"40.162","2210.0039","0","102.3372","5048.375","2940.7083","2107.6667"
03/20/2020 12:00,"45.1606","2230.1206","0","192.454","3511.0625","1473.3959","2037.6666"
03/20/2020 12:15,"51.4938","1234.8027","0","74.4694","4067.4375","2907.1042","1160.3334"
03/20/2020 12:30,"57.3278","2325.5112","1.9553","8.1334","4580.7915","2261.4583","2319.3333"
03/20/2020 12:45,"62.6628","2298.2012","1.4253","19.2932","4330.25","2049.9167","2280.3333"
03/20/2020 13:00,"67.8277","2250.7502","36.8465","8.93","4102.979","1824.3125","2278.6667"
03/20/2020 13:15,"71.9944","1686.5219","886.6586","4.8472","3227.8125","659.4792","2568.3333"
03/20/2020 13:30,"75.8319","2263.1599","10.3433","75.5032","3997.4375","1799.4375","2198"
03/20/2020 13:45,"79.3258","2284.5122","0","191.8454","3593.5833","1500.9166","2092.6667"
03/20/2020 14:00,"82.8306","2298.3191","50.0057","9.6579","3464.9792","1126.3125","2338.6667"
03/20/2020 14:15,"85.3262","2286.8501","0","149.5169","3040.9583","903.625","2137.3333"
03/20/2020 14:30,"87.33","1215.9767","0","76.9767","3160.0625","2021.0625","1139"
03/20/2020 14:45,"88.6646","2397.2844","12.5143","310.4656","2866.3125","766.9792","2099.3333"
03/20/2020 15:00,"89.6629","2224.3823","38.8194","99.535","2525.0208","361.3542","2163.6667"
03/20/2020 15:15,"88.6646","2332.1738","29.1391","113.9797","1273.3959","-973.9375","2247.3333"
03/20/2020 15:30,"86.9936","2291.4878","38.1563","10.644","2149.1875","-169.8125","2319"
03/20/2020 15:45,"85.3262","2257.4182","0","408.4182","901.7708","-947.2292","1849"
03/20/2020 16:00,"81.9987","2269.6372","1.3571","16.3276","1408.25","-846.4167","2254.6667"
03/20/2020 16:15,"79.3258","2236.4834","18.0254","8.5088","1082.2916","-1163.7084","2246"
03/20/2020 16:30,"75.6619","2276.5618","5.3455","8.2405","633.9792","-1639.6875","2273.6667"
03/20/2020 16:45,"70.8297","2248.4287","3.1073","24.8691","350.0208","-1876.6459","2226.6667"
03/20/2020 17:00,"65.162","2228.4009","6.2487","52.3163","243.2708","-1939.0625","2182.3333"
03/20/2020 17:15,"59.328","2210.8582","0","74.5249","0","-1997.8334","2136.3333"
03/20/2020 17:30,"53.3275","1192.5667","0","13.5666","0","-1118.5416","1179"
03/20/2020 17:45,"47.3307","2341.1458","0.7208","231.1998","0","-1766.5416","2110.6667"
03/20/2020 18:00,"41.1603","2189.9966","0","22.3299","0","-2167.6667","2167.6667"
03/20/2020 18:15,"34.9935","1175.9469","3.1548","24.435","0","-1154.6666","1154.6666"
03/20/2020 18:30,"29.1594","2232.5461","18.7345","93.6137","0","-2110.25","2157.6667"
