Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
03/27/2020 00:00,"8.4961","176.5282","0","176.5282","0","0","0"
03/27/2020 00:15,"8.4961","173.6426","0","173.6426","0","0","0"
03/27/2020 00:30,"8.4961","179.4119","0","179.4119","0","0","0"
03/27/2020 00:45,"8.4961","175.2509","0","175.2509","0","0","0"
03/27/2020 01:00,"8.4961","178.0865","0","178.0865","0","0","0"
03/27/2020 01:15,"8.4961","176.8459","0","176.8459","0","0","0"
03/27/2020 01:30,"8.4961","178.5042","0","178.5042","0","0","0"
03/27/2020 01:45,"8.4961","187.4645","0","187.4645","0","0","0"
03/27/2020 02:00,"8.4961","187.347","0","187.347","0","0","0"
03/27/2020 02:15,"8.4961","184.3151","0","184.3151","0","0","0"
03/27/2020 02:30,"8.4961","193.0812","0","193.0812","0","0","0"
03/27/2020 02:45,"8.4961","178.0041","0","178.0041","0","0","0"
03/27/2020 03:00,"8.4961","181.2027","0","181.2027","0","0","0"
03/27/2020 03:15,"8.4961","172.1031","0","172.1031","0","0","0"
03/27/2020 03:30,"8.4961","186.1013","0","186.1013","0","0","0"
03/27/2020 03:45,"8.4961","191.143","0","191.143","0","0","0"
03/27/2020 04:00,"8.4961","175.0352","0","175.0352","0","0","0"
03/27/2020 04:15,"8.4961","184.572","0","184.572","0","0","0"
03/27/2020 04:30,"8.4961","174.6428","0","174.6428","0","0","0"
03/27/2020 04:45,"8.4961","174.6333","0","174.6333","0","0","0"
03/27/2020 05:00,"8.3297","179.486","0","179.486","0","0","0"
03/27/2020 05:15,"7.997","208.2443","0","184.911","0","0","23.3333"
03/27/2020 05:30,"7.997","201.4184","0","177.7517","0","0","23.6667"
03/27/2020 05:45,"7.997","195.6764","0","146.6764","0","0","49"
03/27/2020 06:00,"7.997","162.493","69.9067","15.0664","106.6667","0","217.3333"
03/27/2020 06:15,"7.997","183.0858","809.9142","0","993","0","993"
03/27/2020 06:30,"7.997","167.9232","1083.7434","0","1251.6666","0","1251.6666"
03/27/2020 06:45,"7.997","1159.4047","961.0245","425.4292","1695","0","1695"
03/27/2020 07:00,"7.997","1196.3073","1364.6285","430.9358","2130","0","2130"
03/27/2020 07:15,"7.997","2248.3977","784.8975","561.9619","2471.3333","0","2471.3333"
03/27/2020 07:30,"7.997","2244.3745","869.4688","415.8432","2698","0","2698"
03/27/2020 07:45,"7.997","2231.9395","967.6377","226.5772","2973","0","2973"
03/27/2020 08:00,"7.997","1235.8606","2024.1754","57.7027","3202.3333","0","3202.3333"
03/27/2020 08:15,"7.997","2328.5374","1103.566","31.7704","3400.3333","0","3400.3333"
03/27/2020 08:30,"7.997","3394.2427","186.7572","0","3581","0","3581"
03/27/2020 08:45,"7.997","2305.0312","1509.9689","0","3815","0","3815"
03/27/2020 09:00,"7.997","2394.5361","1624.797","0","4019.3333","0","4019.3333"
03/27/2020 09:15,"7.997","2380.1572","1687.8428","0","4068","0","4068"
03/27/2020 09:30,"7.997","1266.7615","2899.572","0","4166.3335","0","4166.3335"
03/27/2020 09:45,"7.997","2307.136","2010.864","0","4318","0","4318"
03/27/2020 10:00,"7.997","3512.8169","874.1832","0","4387","0","4387"
03/27/2020 10:15,"7.997","3441.2305","1023.1031","0","4464.3335","0","4464.3335"
03/27/2020 10:30,"7.997","3441.8257","1035.5079","0","4477.3335","0","4477.3335"
03/27/2020 10:45,"7.997","3466.5049","1043.4952","0","4510","0","4510"
03/27/2020 11:00,"7.997","3459.7612","1107.2386","0","4567","0","4567"
03/27/2020 11:15,"7.997","3429.6311","1127.3689","0","4557","0","4557"
03/27/2020 11:30,"7.997","3476.6814","1048.3186","0","4525","0","4525"
03/27/2020 11:45,"8.8288","3475.5186","389.1481","0","4530.646","665.9792","3864.6667"
03/27/2020 12:00,"11.4945","3507.7849","5.7187","0.5037","4482.0415","969.0416","3513"
03/27/2020 12:15,"14.3301","3492.2542","9.5416","11.7959","4419.1875","929.1875","3490"
03/27/2020 12:30,"16.6594","3525.3611","0","24.0278","4290.9585","789.625","3501.3333"
03/27/2020 12:45,"18.4932","3538.9524","0","27.2857","4184.375","672.7083","3511.6667"
03/27/2020 13:00,"19.9978","3734.6638","0","24.6638","4220.6665","510.6667","3710"
03/27/2020 13:15,"21.3288","3548.103","22.9901","15.0933","3921.3125","365.3125","3556"
03/27/2020 13:30,"22.1607","3433.8591","75.3914","13.2506","3687.8542","191.8542","3496"
03/27/2020 13:45,"22.4935","3467.3162","0","114.983","3469.4375","117.1042","3352.3333"
03/27/2020 14:00,"22.1607","3459.9863","18.3468","0","3272.9792","-205.3542","3478.3333"
03/27/2020 14:15,"20.9961","3473.0374","22.2354","0.2727","3042.0625","-452.9375","3495"
03/27/2020 14:30,"19.1623","3479.0564","3.3043","21.3605","2807","-654","3461"
03/27/2020 14:45,"16.4931","3427.0767","8.1616","20.5714","2515.4375","-899.2292","3414.6667"
03/27/2020 15:00,"13.1619","3737.0967","27.9471","175.0438","2612.9792","-977.0208","3590"
03/27/2020 15:15,"10.1599","3410.1172","0.5355","1009.9858","1945.2084","-455.4583","2400.6667"
03/27/2020 15:30,"9.4944","3426.9209","0","1801.9208","1625","0","1625"
03/27/2020 15:45,"9.1616","3421.6357","0","2124.3025","1297.3334","0","1297.3334"
03/27/2020 16:00,"8.9952","3392.0945","0","2393.0945","999","0","999"
03/27/2020 16:15,"8.6625","2304.1694","155.0955","1726.9318","732.3333","0","732.3333"
03/27/2020 16:30,"8.8288","2277.5647","0","1989.5647","453.6667","165.6667","288"
03/27/2020 16:45,"8.9952","2275.6304","19.4615","2060.7585","176.3333","0","234.3333"
03/27/2020 17:00,"8.9952","2271.7419","0","2152.0752","0","0","119.6667"
03/27/2020 17:15,"8.9952","2234.4568","0","2146.79","0","0","87.6667"
03/27/2020 17:30,"8.9952","1212.6677","0","1183.3344","0","0","29.3333"
03/27/2020 17:45,"8.9952","2234.1902","0","2234.1902","0","0","0"
03/27/2020 18:00,"8.9952","2248.0842","0","2248.0842","0","0","0"
03/27/2020 18:15,"8.9952","2222.9858","0","2222.9858","0","0","0"
03/27/2020 18:30,"8.9952","1765.0995","0","1765.0995","0","0","0"
03/27/2020 18:45,"8.4961","2226.1936","0","2226.1936","0","0","0"
03/27/2020 19:00,"8.4961","2182.8564","0","2182.8564","0","0","0"
03/27/2020 19:15,"8.4961","1174.8754","0","1174.8754","0","0","0"
03/27/2020 19:30,"8.4961","2187.6914","0","2187.6914","0","0","0"
03/27/2020 19:45,"8.4961","1215.3604","0","1215.3604","0","0","0"
03/27/2020 20:00,"8.4961","2186.5381","0","2186.5381","0","0","0"
03/27/2020 20:15,"8.4961","2149.8357","0","2149.8357","0","0","0"
03/27/2020 20:30,"8.4961","2186.3225","0","2186.3225","0","0","0"
03/27/2020 20:45,"8.4961","2154.0103","0","2154.0103","0","0","0"
03/27/2020 21:00,"8.4961","1159.951","0","1159.951","0","0","0"
03/27/2020 21:15,"8.4961","2178.2344","0","2178.2344","0","0","0"
03/27/2020 21:30,"8.4961","1162.4545","0","1162.4545","0","0","0"
03/27/2020 21:45,"8.4961","2161.7251","0","2161.7251","0","0","0"
03/27/2020 22:00,"8.4961","2125.6147","0","2125.6147","0","0","0"
03/27/2020 22:15,"8.4961","2128.2239","0","2128.2239","0","0","0"
03/27/2020 22:30,"8.4961","1140.4529","0","1140.4529","0","0","0"
03/27/2020 22:45,"7.997","1162.0376","0","1162.0376","0","0","0"
03/27/2020 23:00,"7.997","2126.8235","0","2126.8235","0","0","0"
03/27/2020 23:15,"7.997","1154.6337","0","1154.6337","0","0","0"
03/27/2020 23:30,"7.997","176.4252","0","176.4252","0","0","0"
03/27/2020 23:45,"7.997","194.3095","0","183.9762","0","0","10.3333"
03/28/2020 00:00,"7.997","181.9067","0","181.9067","0","0","0"
03/28/2020 00:15,"7.997","193.5957","0","193.5957","0","0","0"
03/28/2020 00:30,"7.997","204.1162","0","182.4495","0","0","21.6667"
03/28/2020 00:45,"7.997","191.4636","0","180.797","0","0","10.6667"
03/28/2020 01:00,"7.997","179.0589","0","179.0589","0","0","0"
03/28/2020 01:15,"7.997","180.5694","0","180.5694","0","0","0"
03/28/2020 01:30,"7.997","181.2974","0","181.2974","0","0","0"
03/28/2020 01:45,"7.997","181.1069","0","181.1069","0","0","0"
03/28/2020 02:00,"7.997","207.5393","0","185.8727","0","0","21.6667"
03/28/2020 02:15,"7.997","223.6484","0","190.315","0","0","33.3333"
03/28/2020 02:30,"7.997","190.4223","0","190.4223","0","0","0"
03/28/2020 02:45,"7.997","178.1396","0","178.1396","0","0","0"
03/28/2020 03:00,"7.997","206.312","0","182.6454","0","0","23.6667"
03/28/2020 03:15,"7.997","189.7865","0","179.7865","0","0","10"
03/28/2020 03:30,"7.997","199.2463","0","188.5796","0","0","10.6667"
03/28/2020 03:45,"7.997","192.6525","0","192.6525","0","0","0"
03/28/2020 04:00,"7.997","183.4977","0","172.8311","0","0","10.6667"
03/28/2020 04:15,"7.997","190.7923","0","179.1257","0","0","11.6667"
03/28/2020 04:30,"7.997","178.4866","0","178.4866","0","0","0"
03/28/2020 04:45,"7.997","178.9501","0","178.9501","0","0","0"
03/28/2020 05:00,"7.997","185.3363","0","185.3363","0","0","0"
03/28/2020 05:15,"7.997","183.4211","0","183.4211","0","0","0"
