Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
05/22/2020 00:00,"95.1642","17.9121","17.1103","4.0224","0","0","31"
05/22/2020 00:15,"94.9978","37.4838","2.1145","24.2649","0","0","15.3333"
05/22/2020 00:30,"94.9978","31.902","1.2174","22.7861","0","0","10.3333"
05/22/2020 00:45,"94.9978","30.0358","0","30.0358","0","0","0"
05/22/2020 01:00,"94.8315","33.5489","8.955","24.5039","0","0","18"
05/22/2020 01:15,"94.4987","54.8353","0","37.8353","0","0","17"
05/22/2020 01:30,"94.4987","39.9784","6.0171","27.3289","0","0","18.6667"
05/22/2020 01:45,"94.4987","25.733","11.218","9.951","0","0","27"
05/22/2020 02:00,"94.3323","31.5833","7.2838","29.8671","0","0","9"
05/22/2020 02:15,"93.9996","54.5865","5.5365","5.123","0","0","55"
05/22/2020 02:30,"93.9996","35.3853","4.0271","25.7457","0","0","13.6667"
05/22/2020 02:45,"93.9996","37.2505","2.302","29.8858","0","0","9.6667"
05/22/2020 03:00,"93.8296","35.1111","4.0015","30.1126","0","0","9"
05/22/2020 03:15,"93.4896","35.8591","5.3803","14.5728","0","0","26.6667"
05/22/2020 03:30,"93.4896","24.3217","0","15.3217","0","0","9"
05/22/2020 03:45,"93.4896","38.2496","6.5787","18.1616","0","0","26.6667"
05/22/2020 04:00,"93.3232","33.7289","0","33.7289","0","0","0"
05/22/2020 04:15,"92.9904","4.2866","8.8355","13.1221","0","0","0"
05/22/2020 04:30,"92.9904","41.7513","3.622","18.7067","0","0","26.6667"
05/22/2020 04:45,"92.9904","17.6509","18.3491","0","0","0","36"
05/22/2020 05:00,"92.6161","27.1938","11.455","0.3988","0","0","38.25"
05/22/2020 05:15,"92.4913","54.0278","0","37.3611","0","0","16.6667"
05/22/2020 05:30,"92.4913","16.806","8.4901","6.2961","0","0","19"
05/22/2020 05:45,"92.6577","6.7535","135.2251","25.9787","288.7292","272.375","116"
