Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
07/10/2020 00:00,"96.828","34.614","4.2786","17.2259","0","0","21.6667"
07/10/2020 00:15,"96.4952","47.3526","0","47.3526","0","0","0"
07/10/2020 00:30,"96.4952","40.592","103.3439","14.6026","0","-20.3125","129.3333"
07/10/2020 00:45,"96.4952","51.104","0","51.104","0","0","0"
07/10/2020 01:00,"96.4952","38.7041","0","38.7041","0","0","0"
07/10/2020 01:15,"96.3288","36.7672","21.5416","16.9755","0","-20.0208","41.3333"
07/10/2020 01:30,"95.9961","30.7225","47.7165","11.7723","0","-40.0417","66.6667"
07/10/2020 01:45,"95.9961","39.396","0","35.0626","0","0","4.3333"
07/10/2020 02:00,"95.9961","42.4128","0","42.4128","0","0","0"
07/10/2020 02:15,"95.9961","21.0185","41.3685","29.0536","0","-33.3333","33.3333"
07/10/2020 02:30,"95.9961","41.1122","19.4268","34.2056","0","-19.3333","26.3333"
07/10/2020 02:45,"95.497","31.6117","3.2078","34.8195","0","0","0"
07/10/2020 03:00,"95.497","32.6825","0","32.6825","0","0","0"
07/10/2020 03:15,"95.497","51.1343","0","48.4677","0","0","2.6667"
07/10/2020 03:30,"95.497","21.6214","5.1517","19.1064","0","0","7.6667"
07/10/2020 03:45,"95.3306","76.2325","134.3517","31.5842","0","-104.0417","179"
07/10/2020 04:00,"94.9978","42.9503","0","42.9503","0","0","0"
07/10/2020 04:15,"94.9978","2.4993","11.5127","12.012","0","0","2"
07/10/2020 04:30,"94.9978","27.233","0","27.233","0","0","0"
07/10/2020 04:45,"94.9978","43.4302","0","43.4302","0","0","0"
07/10/2020 05:00,"94.6651","32.2395","3.0754","26.6482","0","0","8.6667"
07/10/2020 05:15,"94.4987","38.4648","0","38.4648","0","0","0"
07/10/2020 05:30,"94.4987","40.7799","0","38.1132","0","39.2917","2.6667"
07/10/2020 05:45,"94.4987","36.627","4.3374","7.6311","0","136.1667","33.3333"
07/10/2020 06:00,"94.4987","44.2079","4.8814","7.4227","193.7083","207.9583","41.6667"
07/10/2020 06:15,"94.9978","41.1012","0","14.7679","296.6667","270.3333","26.3333"
07/10/2020 06:30,"95.9961","0","24.9105","0","558.5625","556.2292","2.3333"
07/10/2020 06:45,"97.4935","23.4413","256.7549","27.8629","1322.4166","1070.0834","252.3333"
07/10/2020 07:00,"99.83","9.2882","1068.0452","0","1467.3334","390","1077.3334"
07/10/2020 07:15,"100","30.1838","886.1495","0","916.3333","0","916.3333"
07/10/2020 07:30,"100","13.7018","1275.9648","0","1289.6666","0","1289.6666"
