Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
04/03/2020 00:00,"9.4944","1167.9772","0","1167.9772","0","0","0"
04/03/2020 00:15,"9.4944","2187.8481","0","2187.8481","0","0","0"
04/03/2020 00:30,"9.4944","1165.9215","0","1165.9215","0","0","0"
04/03/2020 00:45,"9.1616","2191.667","0","2191.667","0","0","0"
04/03/2020 01:00,"8.9952","2147.1208","0","2147.1208","0","0","0"
04/03/2020 01:15,"8.9952","2146.0913","0","2146.0913","0","0","0"
04/03/2020 01:30,"8.9952","1149.073","0","1149.073","0","0","0"
04/03/2020 01:45,"8.9952","2141.2","0","2141.2","0","0","0"
04/03/2020 02:00,"8.9952","1173.6953","0","1173.6953","0","0","0"
04/03/2020 02:15,"8.9952","188.2177","0","188.2177","0","0","0"
04/03/2020 02:30,"8.9952","183.8811","0","183.8811","0","0","0"
04/03/2020 02:45,"8.9952","185.4691","0","185.4691","0","0","0"
04/03/2020 03:00,"8.9952","178.6286","0","178.6286","0","0","0"
04/03/2020 03:15,"8.9952","183.2821","0","183.2821","0","0","0"
04/03/2020 03:30,"8.9952","179.2421","0","179.2421","0","0","0"
04/03/2020 03:45,"8.9952","174.3638","0","174.3638","0","0","0"
04/03/2020 04:00,"8.9952","175.4953","0","175.4953","0","0","0"
04/03/2020 04:15,"8.9952","174.4554","0","174.4554","0","0","0"
04/03/2020 04:30,"8.9952","185.0549","0","185.0549","0","0","0"
04/03/2020 04:45,"8.9952","175.9629","0","175.9629","0","0","0"
04/03/2020 05:00,"8.4961","182.5495","0","182.5495","0","0","0"
04/03/2020 05:15,"8.4961","187.8085","0","187.8085","0","0","0"
04/03/2020 05:30,"8.4961","183.8274","0","160.4941","0","0","23.3333"
04/03/2020 05:45,"8.4961","163.9199","11.2066","46.1265","0","0","129"
04/03/2020 06:00,"8.6625","192.9454","16.4056","25.6843","364.875","181.2083","183.6667"
04/03/2020 06:15,"9.9935","152.7643","16.5816","3.6793","935.1667","769.5","165.6667"
04/03/2020 06:30,"12.6628","169.259","1.5488","19.1411","1311.5625","1159.8959","151.6667"
