Time,Battery Charge Level (%),Consumption (W),Export (W),Import (W),Solar Production (W),StoragePower.Power (W),System Production (W)
01/24/2020 00:00,"29.4952","163.7226","1.5583","11.6142","0","-117.125","153.6667"
01/24/2020 00:15,"28.9903","142.681","15.8772","3.5582","0","-141.8125","155"
01/24/2020 00:30,"28.4962","161.1783","3.054","6.5656","0","-113.5","157.6667"
01/24/2020 00:45,"27.9914","147.5382","0","26.8715","0","-106.5625","120.6667"
01/24/2020 01:00,"27.4973","142.8826","20.1174","0","0","-149.4583","163"
01/24/2020 01:15,"26.9925","150.3045","0","51.3045","0","-86.1458","99"
01/24/2020 01:30,"26.3301","146.9577","7.5223","18.1467","0","-129.5417","136.3333"
01/24/2020 01:45,"25.8289","185.462","0","22.462","0","-108.0417","163"
01/24/2020 02:00,"25.3312","137.4902","24.4139","11.5707","0","-126.8542","150.3333"
01/24/2020 02:15,"24.8264","154.778","2.8937","13.005","0","-117.6458","144.6667"
01/24/2020 02:30,"24.3251","160.6992","20.0551","16.0876","0","-132.3333","164.6667"
01/24/2020 02:45,"23.8274","133.7385","13.0325","8.771","0","-138","138"
01/24/2020 03:00,"23.3262","141.7227","10.4122","3.4682","0","-135.1875","148.6667"
01/24/2020 03:15,"22.8285","141.6949","0","14.6949","0","-125.5208","127"
01/24/2020 03:30,"22.1625","183.3999","0","4.3999","0","-139.9583","179"
01/24/2020 03:45,"21.6613","150.1113","16.5453","2.3233","0","-131.2917","164.3333"
01/24/2020 04:00,"21.1636","165.2636","0","12.2636","0","-124.8333","153"
01/24/2020 04:15,"20.6624","133.7029","0","5.7029","0","-128","128"
01/24/2020 04:30,"20.1647","136.4024","10.4625","8.5316","0","-124.8958","138.3333"
01/24/2020 04:45,"19.6634","156.2327","1.6037","32.5031","0","-82.5208","125.3333"
01/24/2020 05:00,"19.1586","130.4014","0","8.7347","0","-121.6667","121.6667"
01/24/2020 05:15,"18.6609","127.6582","11.6689","6.327","0","-133","133"
01/24/2020 05:30,"18.1597","167.4653","23.7218","22.1871","0","-129.1875","169"
01/24/2020 05:45,"17.662","157.4995","1.5713","35.0707","0","-77.5833","124"
01/24/2020 06:00,"17.1608","142.0044","26.1741","0.8452","0","-118.5","167.3333"
01/24/2020 06:15,"16.9925","159.5363","0","8.2029","0","1.0833","151.3333"
01/24/2020 06:30,"16.4984","247.845","0","40.845","298.75","142.75","207"
01/24/2020 06:45,"17.1608","124.5698","32.9123","18.8155","681.2292","542.5625","138.6667"
01/24/2020 07:00,"18.4927","106.1476","10.4439","46.2582","467.1667","396.8333","70.3333"
01/24/2020 07:15,"20.6624","142.3658","0.0126","29.7117","1358.8334","1246.1667","112.6667"
01/24/2020 07:30,"25.4959","134.854","0","8.1873","2144.2292","2017.5625","126.6667"
01/24/2020 07:45,"30.6624","1128.5581","0.7347","1.6262","2490.6042","1362.9375","1127.6666"
01/24/2020 08:00,"32.8285","2139.2122","87.6224","47.8344","2679.8333","500.8333","2179"
01/24/2020 08:15,"35.4923","1147.4943","19.3716","49.1992","3132.4583","2014.7916","1117.6666"
01/24/2020 08:30,"37.4937","2225.4666","3.0925","61.2257","3374.375","1207.0416","2167.3333"
01/24/2020 08:45,"40.9953","2279.9517","0","306.6182","3573.6458","1600.3125","1973.3334"
01/24/2020 09:00,"45.1629","2196.7271","17.475","45.5354","3108.4583","939.7917","2168.6667"
01/24/2020 09:15,"49.4952","2280.3442","18.6854","59.0295","3779.875","1539.875","2240"
